bitrate
188062885.0543725
187467404.7180497
188073924.28766486
187394306.51057357
187690111.27856797
187779393.43085358
187687221.487305
187442247.31192577
187880395.53503746
187752173.22899956
188011014.0528991
187703101.49065796
187821974.9856823
187860780.59817174
188093328.25057074
187581528.58238164
187436340.64431235
187789286.93105263
187820997.23547074
188009242.77179512
188222630.72248664
187434649.71759978
187830419.89016297
188033485.09342757
187551475.803275
188099186.47455788
187524985.24420136
187759660.47669575
187420534.95292884
187842050.37312755
187769149.2031638
187599328.09088585
187715438.25824338
187825697.83637348
187822328.81633842
187731920.63768634
187474323.17668968
187970208.89445955
187850939.6491115
188311328.62023246
187424832.00844756
188088882.24987116
187788104.5392913
187567752.53378567
187615042.2087046
187720008.29128686
187330273.74448958
187766510.283647
187744916.63232815
187598212.08261082
187847369.08405578
187819114.01615304
187921533.9850905
187498898.71716577
188111212.7798878
187596147.17796662
187554028.48540765
187606023.77664584
187646852.1785182
187562802.52528512
187383883.9530066
187875851.71848977
187622883.85222283
187833331.52700278
187786177.91888228
187820098.0486151
187799082.7640197
187897059.98740754
188078231.68006158
187106700.35467285
188101915.81781265
187544325.83021244
187449951.34087905
187788657.68767747
187720244.15089875
187527089.2115736
187585747.62845123
187564679.12350503
188265664.91935715
187946837.51017827
187994488.97785255
187429520.63958988
187881820.27018502
188099948.48597965
187440418.42441624
187563093.17107436
187314578.38817376
187644981.28909016
187811376.77511293
187432782.33284995
187559414.688061
187395723.0959791
187424485.2650557
187563017.71347752
188012066.42892507
187642178.99561965
187954465.68443173
187880199.32895556
187890444.20158723
187656712.53430596
187845847.06867135
187730708.7726767
187374640.9787897
187995377.16467363
187943884.38500252
187667279.58047158
187376653.98035344
188009807.57221925
187891454.51071274
187830027.05539772
187434751.5130241
187742469.1414817
187616147.95479834
187638581.13145295
187662621.02718204
187814963.65992677
187594659.72312003
187713538.58575085
187826442.63134655
187843811.14121523
187878016.21605012
187399212.27425385
187560276.17747742
187651836.0699662
187774543.72715187
187517571.70928228
187872564.93658715
187602280.05673057
187634877.50687003
188040888.60508427
187528844.93854508
188201283.20562476
187902822.82566765
188039533.74000347
187560507.3930516
187735125.78070801
187772771.73104095
187902669.4059789
187739066.5895352
187823500.61486623
187586728.8475693
187557373.62828925
187703085.03546774
187894098.95716998
187711023.56178328
188030360.504818
187905445.7504361
187576009.65077832
188049854.12336087
187811721.89336228
187591021.03304416
187717445.97171012
187549115.06960082
187837263.2716066
188036396.68553832
187313895.94847557
187674747.5135482
188090714.17419052
187358107.22758296
187538205.81765568
187912533.57258376
187501656.95755875
187385081.45260674
187603255.44733256
187791357.20015848
187678561.2072007
187356239.86395523
187723895.51915276
187877859.6388012
187927999.32672012
187373382.30003884
187555070.0618042
187462832.7598598
187379239.60592273
187719276.37587875
187442555.19965127
187994291.54631478
187894838.50678107
188040781.58526772
187791441.9289359
187224696.52793244
188121221.26502198
188047147.90742645
187273678.2463208
187755060.15691215
187444139.4003862
187929192.02924812
187713874.71373358
187559791.71234223
187347507.77641174
187848740.9590953
187886934.6862636
187703717.9127453
187519075.3794268
187708275.36533728
187756913.42151284
187631674.04642045
188081278.7862809
187844303.61108768
187839012.82170472
187670115.43871787
187521958.9815351
187663367.5800862
187939040.00620052
187731576.0799344
187649021.31099853
187622518.25592017
187327101.65417472
187666100.29620755
188063782.44019726
187581274.3287709
187886829.87845054
187549347.30455792
187641178.1560773
187946467.02554318
187948616.47388226
187755110.7778444
187528655.2706714
187676827.04170358
187632563.20876887
187760163.45904377
187765744.06475553
187607383.25170526
187588637.20354202
187643569.7622157
187349973.7171391
187742182.60825306
187764855.00817475
187672006.59981698
187715370.38647878
187416899.24219292
187761859.46514624
188078266.8045112
187826934.3302772
187747146.87189996
187641406.03494942
187715511.3572487
187896392.35118353
188155654.17975056
187813628.60883948
187881958.1438563
187652536.97985187
187366554.71414474
187742121.09751537
187600132.05120346
187132441.22933275
187716255.27293545
187759988.37107658
187867781.74485797
187578877.87595505
187510638.5767749
188071704.13950714
