bitrate
184071728.50212714
185226199.54609284
185249299.64660585
184881778.06112492
184082038.87125602
184432876.58291396
184353436.09339404
184013264.50551882
183910841.35894176
183730886.92749947
183716694.51115936
183782485.69522846
184389770.7345469
184790092.03433892
184315192.5766664
185408954.65029758
187333494.6407952
187874238.44343612
188774132.60389718
187683744.2165786
187293377.48059332
187199635.8694857
187794101.1905052
188501924.12699577
188181367.36872756
187660710.83647454
187191281.44319955
187379852.5815678
187820737.34580436
188253749.71798736
188194022.34136078
188181606.53006455
187879824.65755594
188227271.74211797
188193228.36005744
188356947.55308568
188847262.4768592
189386297.9891457
189400933.93564224
189260113.23516873
189360024.45595315
189652514.15841392
189648555.93899322
190028381.10390857
189589325.07689682
189454682.4746731
189501617.65538844
190087109.45049426
189405901.33563465
189877009.11049774
189670493.48817146
189531757.57621324
189942797.2130251
189150559.50811478
189774405.22202426
189793750.67695725
189710592.992712
189247304.0983648
189971456.0131855
189719251.83080307
189885799.97707602
189949092.71652564
189587834.75895682
189666009.72711167
189331573.63935208
189811154.0676502
189682454.81558686
189767594.8627446
189286072.7129198
189923026.96441388
189581566.5811077
189440708.7861885
189630834.59561622
189842619.07918155
189381011.8409465
189222569.61208344
189151553.64840758
189101834.7281068
189612564.49239022
189096446.50893813
190085466.89802444
189472812.10913944
189482329.72589862
189551380.62480438
190233440.49000496
189343056.1970553
189768445.46148187
189676598.3006902
189888297.55942622
189360497.6966114
190238427.14739147
190134099.38403985
189697409.70352364
189177676.41257218
189739642.48789465
189770751.1339617
189791300.72654083
189453235.02805465
189834462.12854442
190043977.72258034
190167616.20464575
189680124.71202338
190186141.85988593
189999156.35013726
190684459.32333386
189853207.19290382
190316800.73122096
190257841.4904619
189932849.21033317
189907964.47285745
189922804.9078895
190524160.600047
189961853.08085403
190003307.9952958
190067423.29888564
190478129.68882766
189977776.17568672
190546483.91077858
190286144.66579834
190079552.9605825
190524761.24164435
190099948.1556485
190077557.66030893
190127489.76845196
190788706.87907016
190524638.07678443
190615972.44116533
190129667.25465232
190555353.5850841
190013636.3857971
190352250.4098929
190199561.89232376
190360865.77242202
190425487.15006012
