interference
14653.205748623885
15135.726347065682
14133.525562083474
13846.511522267572
14115.337759419876
14051.961019666784
16476.050359028937
14335.182990419738
14235.876746639698
14887.860756925373
15314.250826624935
14895.677447125729
15286.39464575381
15118.23728358363
15607.377539715762
15747.156066006255
16087.918143758743
16412.331290106486
16973.05917176034
16655.739757891915
17052.031846898124
16919.67473427273
16976.44465853672
17206.87356095931
16943.00028200661
16783.170571832597
16693.90571288631
16872.33038459452
16806.80252406778
16630.93828039309
16273.968883856214
17215.608769200746
16681.89140823244
16582.72316467129
16824.92525993073
16707.032200801572
16430.525915249735
16892.49533371029
16637.09687053879
16144.002356971247
16279.504322865945
16500.5937341615
16269.439559621107
15971.237646188189
16053.687618393427
16023.850410789924
16171.228874077453
15850.241273357551
16188.867556633853
15932.23495631123
16220.869592023066
15898.748047539979
16110.735363616843
16668.464845455765
15544.013080391242
15529.930022379842
15571.707505008242
15794.525811796393
15504.672585991608
15746.440705193965
15894.375562679483
15976.697268285794
15915.297764918148
15668.241239856952
16228.788413603846
15978.482875967407
16360.014565760419
16305.257279961306
16028.573911729374
15607.753376636005
15862.986709575116
15782.567134989318
15586.599645270666
16372.144665551572
16505.000804059353
16342.396920812544
15931.88816329248
16296.084346546024
16978.080434419244
16824.631442603208
16270.968972352424
16670.466701459143
16739.02126321537
16269.436554912603
16159.124760648463
15930.888053357205
15192.377643288111
15723.577450936242
14946.473153035271
15187.750223044906
15692.101368256854
15686.87761854821
15688.885834419141
15644.321416910236
15384.206241201053
16200.901940449809
16361.505337330223
17066.840169465748
16483.766371602233
15967.558654527862
16313.336289853572
16020.221688438109
15742.866792077057
15743.59418273536
16052.526369034653
15444.14876732045
15310.480896706651
15447.427974236614
15848.462614772054
16111.66822625358
15354.776567516434
14928.276869786036
15730.33859824084
15583.476384103256
15421.7408455677
15483.687243754415
15869.40477322348
15829.911403924461
16193.868491286456
16684.632598839315
16435.54029377167
16547.258821635492
15933.798075932416
16170.907372715865
16887.56330345322
16395.066281461415
15738.364051835819
15929.707776962874
15213.356363603398
15581.413396994694
15731.363053462512
15586.722026599213
15889.847435617387
15405.798392954484
15764.626539409152
15812.074353605341
15729.284200423239
15909.604791290454
15989.381305161067
16301.001915575158
16111.388822035799
16070.459192219201
15510.998258233085
15696.088618953952
15622.796745251962
16191.830151761527
15679.25414247089
15822.236814820695
15824.583557629941
15419.766060673272
15340.186684830032
14776.01069719559
15165.883251331783
15462.732821563008
15131.255571641694
15851.771608234556
15412.969380136901
15625.86094438354
15557.736407152282
15682.50711660725
16149.158112720663
15808.345636648726
15973.625824312698
15606.46225773592
16096.911359555823
16073.651476705669
16716.65758448978
15757.739318644106
16125.21226535702
15770.727292194571
15906.616317999935
15542.44272601529
15726.779475786398
15571.325956072807
15639.675843871999
16249.18872127078
15067.715661888338
15579.61048305597
15211.249958104132
16094.690676531785
15482.55677242441
15606.166304172342
15904.113979077209
16094.454622173638
15546.599792828983
15820.265605731967
15390.89745446978
15641.693100267057
15405.91736061412
15178.614140830095
15267.654700079107
15612.956500493947
15552.636343816761
15737.242591561797
15613.64485114606
16377.050211939155
15488.589626478353
15665.385718110389
15868.939316818272
15893.27517662985
16156.787329542916
15995.052696350245
15702.690350788846
15329.465005783248
15372.869568435483
15229.59433137678
